x,y,station_id,ANIO,SEMANA,huevos,TMAX,TMIN,PRECIP,EVAP,dist_km
-89.57414062,20.95627569,31095,2024,37,0,37.21428571,23,2.985714286,4.188333333,3.22407015
-89.57386017,20.95615196,31095,2024,35,9,39,23.28571429,3.714285714,4.738333333,3.246138757
-89.57386017,20.95615196,31095,2024,38,48,37.42857143,21.64285714,6.5,6.031428571,3.246138757
-89.57386017,20.95615196,31095,2024,37,17,37.21428571,23,2.985714286,4.188333333,3.246138757
-89.57386017,20.95615196,31095,2024,36,3,35.85714286,22.14285714,11.32857143,4.386,3.246138757
-89.57278108,20.9522596,31095,2024,35,0,39,23.28571429,3.714285714,4.738333333,3.69242004
-89.57278108,20.9522596,31095,2024,38,43,37.42857143,21.64285714,6.5,6.031428571,3.69242004
-89.57278108,20.9522596,31095,2024,37,33,37.21428571,23,2.985714286,4.188333333,3.69242004
-89.57278108,20.9522596,31095,2024,36,7,35.85714286,22.14285714,11.32857143,4.386,3.69242004
-89.57355499,20.95244598,31095,2024,35,0,39,23.28571429,3.714285714,4.738333333,3.64888332
-89.57355499,20.95244598,31095,2024,38,81,37.42857143,21.64285714,6.5,6.031428571,3.64888332
-89.57355499,20.95244598,31095,2024,37,0,37.21428571,23,2.985714286,4.188333333,3.64888332
-89.57355499,20.95244598,31095,2024,36,6,35.85714286,22.14285714,11.32857143,4.386,3.64888332
-89.57525635,20.95614433,31095,2024,37,0,37.21428571,23,2.985714286,4.188333333,3.204704381
-89.57525635,20.95614433,31095,2024,38,36,37.42857143,21.64285714,6.5,6.031428571,3.204704381
-89.57582855,20.95602226,31095,2024,35,0,39,23.28571429,3.714285714,4.738333333,3.202267896
-89.57582855,20.95602226,31095,2024,38,21,37.42857143,21.64285714,6.5,6.031428571,3.202267896
-89.57582855,20.95602226,31095,2024,37,28,37.21428571,23,2.985714286,4.188333333,3.202267896
-89.57582855,20.95602226,31095,2024,36,0,35.85714286,22.14285714,11.32857143,4.386,3.202267896
-89.57630887,20.95427555,31095,2024,35,3,39,23.28571429,3.714285714,4.738333333,3.379024753
-89.57630887,20.95427555,31095,2024,38,0,37.42857143,21.64285714,6.5,6.031428571,3.379024753
-89.57630887,20.95427555,31095,2024,36,7,35.85714286,22.14285714,11.32857143,4.386,3.379024753
-89.57630887,20.95427555,31095,2024,37,0,37.21428571,23,2.985714286,4.188333333,3.379024753
-89.57562256,20.95417213,31095,2024,35,0,39,23.28571429,3.714285714,4.738333333,3.406876696
-89.57562256,20.95417213,31095,2024,38,0,37.42857143,21.64285714,6.5,6.031428571,3.406876696
-89.57562256,20.95417213,31095,2024,37,0,37.21428571,23,2.985714286,4.188333333,3.406876696
-89.57562256,20.95417213,31095,2024,36,3,35.85714286,22.14285714,11.32857143,4.386,3.406876696
-89.57541656,20.94708633,31095,2024,35,13,39,23.28571429,3.714285714,4.738333333,4.179787953
-89.57541656,20.94708633,31095,2024,37,14,37.21428571,23,2.985714286,4.188333333,4.179787953
-89.57541656,20.94708633,31095,2024,36,5,35.85714286,22.14285714,11.32857143,4.386,4.179787953
-89.57541656,20.94708633,31095,2024,38,0,37.42857143,21.64285714,6.5,6.031428571,4.179787953
-89.57570648,20.94745445,31095,2024,35,4,39,23.28571429,3.714285714,4.738333333,4.133638084
-89.57570648,20.94745445,31095,2024,37,0,37.21428571,23,2.985714286,4.188333333,4.133638084
-89.57570648,20.94745445,31095,2024,36,0,35.85714286,22.14285714,11.32857143,4.386,4.133638084
-89.57570648,20.94745445,31095,2024,38,24,37.42857143,21.64285714,6.5,6.031428571,4.133638084
-89.5849762,20.95362091,31095,2024,35,0,39,23.28571429,3.714285714,4.738333333,3.36864166
-89.5849762,20.95362091,31095,2024,37,0,37.21428571,23,2.985714286,4.188333333,3.36864166
-89.5849762,20.95362091,31095,2024,36,3,35.85714286,22.14285714,11.32857143,4.386,3.36864166
-89.5849762,20.95362091,31095,2024,38,17,37.42857143,21.64285714,6.5,6.031428571,3.36864166
-89.58501434,20.95336533,31095,2024,35,0,39,23.28571429,3.714285714,4.738333333,3.397204008
-89.58501434,20.95336533,31095,2024,38,38,37.42857143,21.64285714,6.5,6.031428571,3.397204008
-89.58501434,20.95336533,31095,2024,37,42,37.21428571,23,2.985714286,4.188333333,3.397204008
-89.58501434,20.95336533,31095,2024,36,0,35.85714286,22.14285714,11.32857143,4.386,3.397204008
-89.5837,20.95419,31095,2024,35,7,39,23.28571429,3.714285714,4.738333333,3.302391056
-89.5837,20.95419,31095,2024,38,0,37.42857143,21.64285714,6.5,6.031428571,3.302391056
-89.5837,20.95419,31095,2024,36,3,35.85714286,22.14285714,11.32857143,4.386,3.302391056
-89.58276367,20.95390511,31095,2024,35,9,39,23.28571429,3.714285714,4.738333333,3.33521753
-89.58276367,20.95390511,31095,2024,38,0,37.42857143,21.64285714,6.5,6.031428571,3.33521753
-89.58276367,20.95390511,31095,2024,37,0,37.21428571,23,2.985714286,4.188333333,3.33521753
-89.58276367,20.95390511,31095,2024,36,5,35.85714286,22.14285714,11.32857143,4.386,3.33521753
-89.58516693,20.95185089,31095,2024,35,5,39,23.28571429,3.714285714,4.738333333,3.566136473
-89.58516693,20.95185089,31095,2024,37,38,37.21428571,23,2.985714286,4.188333333,3.566136473
-89.58516693,20.95185089,31095,2024,38,41,37.42857143,21.64285714,6.5,6.031428571,3.566136473
-89.58516693,20.95185089,31095,2024,36,9,35.85714286,22.14285714,11.32857143,4.386,3.566136473
-89.585289,20.95160866,31095,2024,35,9,39,23.28571429,3.714285714,4.738333333,3.593636351
-89.585289,20.95160866,31095,2024,38,0,37.42857143,21.64285714,6.5,6.031428571,3.593636351
-89.585289,20.95160866,31095,2024,36,15,35.85714286,22.14285714,11.32857143,4.386,3.593636351
-89.585289,20.95160866,31095,2024,37,0,37.21428571,23,2.985714286,4.188333333,3.593636351
-89.5850296,20.95163918,31095,2024,35,7,39,23.28571429,3.714285714,4.738333333,3.589040704
-89.5850296,20.95163918,31095,2024,38,17,37.42857143,21.64285714,6.5,6.031428571,3.589040704
-89.5850296,20.95163918,31095,2024,36,19,35.85714286,22.14285714,11.32857143,4.386,3.589040704
-89.5850296,20.95163918,31095,2024,37,0,37.21428571,23,2.985714286,4.188333333,3.589040704
-89.58475494,20.95188332,31095,2024,35,3,39,23.28571429,3.714285714,4.738333333,3.560851237
-89.58475494,20.95188332,31095,2024,38,26,37.42857143,21.64285714,6.5,6.031428571,3.560851237
-89.58475494,20.95188332,31095,2024,36,11,35.85714286,22.14285714,11.32857143,4.386,3.560851237
-89.58475494,20.95188332,31095,2024,37,0,37.21428571,23,2.985714286,4.188333333,3.560851237
-89.58275604,20.95284843,31095,2024,35,9,39,23.28571429,3.714285714,4.738333333,3.452694789
-89.58275604,20.95284843,31095,2024,38,0,37.42857143,21.64285714,6.5,6.031428571,3.452694789
-89.58275604,20.95284843,31095,2024,36,13,35.85714286,22.14285714,11.32857143,4.386,3.452694789
-89.58275604,20.95284843,31095,2024,37,0,37.21428571,23,2.985714286,4.188333333,3.452694789
-89.58365631,20.95255661,31095,2024,35,3,39,23.28571429,3.714285714,4.738333333,3.484005972
-89.58365631,20.95255661,31095,2024,38,0,37.42857143,21.64285714,6.5,6.031428571,3.484005972
-89.58365631,20.95255661,31095,2024,37,0,37.21428571,23,2.985714286,4.188333333,3.484005972
-89.58365631,20.95255661,31095,2024,36,0,35.85714286,22.14285714,11.32857143,4.386,3.484005972
-89.58494568,20.9490242,31095,2024,35,0,39,23.28571429,3.714285714,4.738333333,3.879265003
-89.58494568,20.9490242,31095,2024,36,7,35.85714286,22.14285714,11.32857143,4.386,3.879265003
-89.58494568,20.9490242,31095,2024,38,19,37.42857143,21.64285714,6.5,6.031428571,3.879265003
-89.58494568,20.9490242,31095,2024,37,22,37.21428571,23,2.985714286,4.188333333,3.879265003
-89.58522034,20.94893265,31095,2024,35,13,39,23.28571429,3.714285714,4.738333333,3.890559249
-89.58522034,20.94893265,31095,2024,38,12,37.42857143,21.64285714,6.5,6.031428571,3.890559249
-89.58522034,20.94893265,31095,2024,37,14,37.21428571,23,2.985714286,4.188333333,3.890559249
-89.58522034,20.94893265,31095,2024,36,21,35.85714286,22.14285714,11.32857143,4.386,3.890559249
-89.59354094,20.948601,31095,2024,35,12,39,23.28571429,3.714285714,4.738333333,4.05704823
-89.59354094,20.948601,31095,2024,38,50,37.42857143,21.64285714,6.5,6.031428571,4.05704823
-89.59354094,20.948601,31095,2024,37,0,37.21428571,23,2.985714286,4.188333333,4.05704823
-89.59354094,20.948601,31095,2024,36,28,35.85714286,22.14285714,11.32857143,4.386,4.05704823
-89.5931547,20.94857955,31095,2024,35,6,39,23.28571429,3.714285714,4.738333333,4.04935541
-89.5931547,20.94857955,31095,2024,38,0,37.42857143,21.64285714,6.5,6.031428571,4.04935541
-89.5931547,20.94857955,31095,2024,36,67,35.85714286,22.14285714,11.32857143,4.386,4.04935541
-89.5931547,20.94857955,31095,2024,37,22,37.21428571,23,2.985714286,4.188333333,4.04935541
-89.59356239,20.94899797,31095,2024,35,0,39,23.28571429,3.714285714,4.738333333,4.014944877
-89.59356239,20.94899797,31095,2024,36,23,35.85714286,22.14285714,11.32857143,4.386,4.014944877
-89.59356239,20.94899797,31095,2024,37,18,37.21428571,23,2.985714286,4.188333333,4.014944877
-89.59356239,20.94899797,31095,2024,38,19,37.42857143,21.64285714,6.5,6.031428571,4.014944877
-89.59321907,20.94901943,31095,2024,35,0,39,23.28571429,3.714285714,4.738333333,4.003607837
-89.59321907,20.94901943,31095,2024,38,31,37.42857143,21.64285714,6.5,6.031428571,4.003607837
-89.59321907,20.94901943,31095,2024,37,29,37.21428571,23,2.985714286,4.188333333,4.003607837
-89.59321907,20.94901943,31095,2024,36,84,35.85714286,22.14285714,11.32857143,4.386,4.003607837
-89.59614822,20.94855808,31095,2024,35,23,39,23.28571429,3.714285714,4.738333333,4.13867961
-89.59614822,20.94855808,31095,2024,38,28,37.42857143,21.64285714,6.5,6.031428571,4.13867961
-89.59614822,20.94855808,31095,2024,37,10,37.21428571,23,2.985714286,4.188333333,4.13867961
-89.59614822,20.94855808,31095,2024,36,44,35.85714286,22.14285714,11.32857143,4.386,4.13867961
-89.59634134,20.94820403,31095,2024,35,19,39,23.28571429,3.714285714,4.738333333,4.182363061
-89.59634134,20.94820403,31095,2024,38,58,37.42857143,21.64285714,6.5,6.031428571,4.182363061
-89.59634134,20.94820403,31095,2024,37,31,37.21428571,23,2.985714286,4.188333333,4.182363061
-89.59634134,20.94820403,31095,2024,36,0,35.85714286,22.14285714,11.32857143,4.386,4.182363061
-89.59592292,20.94840788,31095,2024,35,15,39,23.28571429,3.714285714,4.738333333,4.147266478
-89.59592292,20.94840788,31095,2024,38,3,37.42857143,21.64285714,6.5,6.031428571,4.147266478
-89.59592292,20.94840788,31095,2024,36,23,35.85714286,22.14285714,11.32857143,4.386,4.147266478
-89.59592292,20.94840788,31095,2024,37,14,37.21428571,23,2.985714286,4.188333333,4.147266478
-89.59606171,20.94804955,31095,2024,35,0,39,23.28571429,3.714285714,4.738333333,4.189613704
-89.59606171,20.94804955,31095,2024,36,32,35.85714286,22.14285714,11.32857143,4.386,4.189613704
-89.59606171,20.94804955,31095,2024,37,26,37.21428571,23,2.985714286,4.188333333,4.189613704
-89.59606171,20.94804955,31095,2024,38,15,37.42857143,21.64285714,6.5,6.031428571,4.189613704
-89.59415631,20.94740037,31095,2024,35,40,39,23.28571429,3.714285714,4.738333333,4.202501923
-89.59415631,20.94740037,31095,2024,36,137,35.85714286,22.14285714,11.32857143,4.386,4.202501923
-89.59415631,20.94740037,31095,2024,37,62,37.21428571,23,2.985714286,4.188333333,4.202501923
-89.59415631,20.94740037,31095,2024,38,7,37.42857143,21.64285714,6.5,6.031428571,4.202501923
-89.59382319,20.94711291,31095,2024,35,3,39,23.28571429,3.714285714,4.738333333,4.224556287
-89.59382319,20.94711291,31095,2024,37,24,37.21428571,23,2.985714286,4.188333333,4.224556287
-89.59382319,20.94711291,31095,2024,36,29,35.85714286,22.14285714,11.32857143,4.386,4.224556287
-89.59382319,20.94711291,31095,2024,38,0,37.42857143,21.64285714,6.5,6.031428571,4.224556287
-89.59446745,20.94711069,31095,2024,35,19,39,23.28571429,3.714285714,4.738333333,4.242079007
-89.59446745,20.94711069,31095,2024,36,16,35.85714286,22.14285714,11.32857143,4.386,4.242079007
-89.59446745,20.94711069,31095,2024,37,27,37.21428571,23,2.985714286,4.188333333,4.242079007
-89.59446745,20.94711069,31095,2024,38,5,37.42857143,21.64285714,6.5,6.031428571,4.242079007
-89.59438324,20.9470768,31095,2024,35,0,39,23.28571429,3.714285714,4.738333333,4.243398959
-89.59438324,20.9470768,31095,2024,36,0,35.85714286,22.14285714,11.32857143,4.386,4.243398959
-89.59438324,20.9470768,31095,2024,38,13,37.42857143,21.64285714,6.5,6.031428571,4.243398959
-89.59438324,20.9470768,31095,2024,37,31,37.21428571,23,2.985714286,4.188333333,4.243398959
-89.59550442,20.94960954,31095,2024,35,5,39,23.28571429,3.714285714,4.738333333,4.006757539
-89.59550442,20.94960954,31095,2024,37,14,37.21428571,23,2.985714286,4.188333333,4.006757539
-89.59550442,20.94960954,31095,2024,36,0,35.85714286,22.14285714,11.32857143,4.386,4.006757539
-89.59550442,20.94960954,31095,2024,38,19,37.42857143,21.64285714,6.5,6.031428571,4.006757539
-89.59496307,20.94975853,31095,2024,35,2,39,23.28571429,3.714285714,4.738333333,3.973967399
-89.59496307,20.94975853,31095,2024,38,21,37.42857143,21.64285714,6.5,6.031428571,3.973967399
-89.59496307,20.94975853,31095,2024,37,17,37.21428571,23,2.985714286,4.188333333,3.973967399
-89.59496307,20.94975853,31095,2024,36,7,35.85714286,22.14285714,11.32857143,4.386,3.973967399
-89.59518433,20.94988823,31095,2024,35,19,39,23.28571429,3.714285714,4.738333333,3.967094973
-89.59518433,20.94988823,31095,2024,36,22,35.85714286,22.14285714,11.32857143,4.386,3.967094973
-89.59518433,20.94988823,31095,2024,38,0,37.42857143,21.64285714,6.5,6.031428571,3.967094973
-89.59518433,20.94988823,31095,2024,37,36,37.21428571,23,2.985714286,4.188333333,3.967094973
-89.5951004,20.94951057,31095,2024,35,13,39,23.28571429,3.714285714,4.738333333,4.004531434
-89.5951004,20.94951057,31095,2024,37,0,37.21428571,23,2.985714286,4.188333333,4.004531434
-89.5951004,20.94951057,31095,2024,36,16,35.85714286,22.14285714,11.32857143,4.386,4.004531434
-89.5951004,20.94951057,31095,2024,38,6,37.42857143,21.64285714,6.5,6.031428571,4.004531434
-89.60307895,20.95141195,31095,2024,35,59,39,23.28571429,3.714285714,4.738333333,4.138526737
-89.60307895,20.95141195,31095,2024,37,42,37.21428571,23,2.985714286,4.188333333,4.138526737
-89.60307895,20.95141195,31095,2024,38,51,37.42857143,21.64285714,6.5,6.031428571,4.138526737
-89.60307895,20.95141195,31095,2024,36,38,35.85714286,22.14285714,11.32857143,4.386,4.138526737
-89.60326134,20.95073603,31095,2024,35,3,39,23.28571429,3.714285714,4.738333333,4.213410558
-89.60326134,20.95073603,31095,2024,38,0,37.42857143,21.64285714,6.5,6.031428571,4.213410558
-89.60326134,20.95073603,31095,2024,37,26,37.21428571,23,2.985714286,4.188333333,4.213410558
-89.60326134,20.95073603,31095,2024,36,43,35.85714286,22.14285714,11.32857143,4.386,4.213410558
-89.60347592,20.95110081,31095,2024,35,21,39,23.28571429,3.714285714,4.738333333,4.188892517
-89.60347592,20.95110081,31095,2024,37,18,37.21428571,23,2.985714286,4.188333333,4.188892517
-89.60347592,20.95110081,31095,2024,38,11,37.42857143,21.64285714,6.5,6.031428571,4.188892517
-89.60347592,20.95110081,31095,2024,36,7,35.85714286,22.14285714,11.32857143,4.386,4.188892517
-89.60308838,20.95058632,31095,2024,35,8,39,23.28571429,3.714285714,4.738333333,4.219346466
-89.60308838,20.95058632,31095,2024,38,0,37.42857143,21.64285714,6.5,6.031428571,4.219346466
-89.60308838,20.95058632,31095,2024,37,25,37.21428571,23,2.985714286,4.188333333,4.219346466
-89.60308838,20.95058632,31095,2024,36,22,35.85714286,22.14285714,11.32857143,4.386,4.219346466
-89.60124433,20.95102584,31095,2024,35,31,39,23.28571429,3.714285714,4.738333333,4.087237656
-89.60124433,20.95102584,31095,2024,38,0,37.42857143,21.64285714,6.5,6.031428571,4.087237656
-89.60124433,20.95102584,31095,2024,37,14,37.21428571,23,2.985714286,4.188333333,4.087237656
-89.60127652,20.95178758,31095,2024,35,0,39,23.28571429,3.714285714,4.738333333,4.013212701
-89.60127652,20.95178758,31095,2024,38,39,37.42857143,21.64285714,6.5,6.031428571,4.013212701
-89.60127652,20.95178758,31095,2024,37,23,37.21428571,23,2.985714286,4.188333333,4.013212701
-89.60127652,20.95178758,31095,2024,36,22,35.85714286,22.14285714,11.32857143,4.386,4.013212701
-89.6010834,20.95126187,31095,2024,35,19,39,23.28571429,3.714285714,4.738333333,4.056287776
-89.6010834,20.95126187,31095,2024,36,9,35.85714286,22.14285714,11.32857143,4.386,4.056287776
-89.6010834,20.95126187,31095,2024,37,12,37.21428571,23,2.985714286,4.188333333,4.056287776
-89.6010834,20.95126187,31095,2024,38,41,37.42857143,21.64285714,6.5,6.031428571,4.056287776
-89.60121155,20.95154572,31095,2024,35,4,39,23.28571429,3.714285714,4.738333333,4.034092861
-89.60121155,20.95154572,31095,2024,38,19,37.42857143,21.64285714,6.5,6.031428571,4.034092861
-89.60121155,20.95154572,31095,2024,37,32,37.21428571,23,2.985714286,4.188333333,4.034092861
-89.60121155,20.95154572,31095,2024,36,11,35.85714286,22.14285714,11.32857143,4.386,4.034092861
-89.60158747,20.94879409,31095,2024,35,14,39,23.28571429,3.714285714,4.738333333,4.325798577
-89.60158747,20.94879409,31095,2024,38,21,37.42857143,21.64285714,6.5,6.031428571,4.325798577
-89.60158747,20.94879409,31095,2024,37,16,37.21428571,23,2.985714286,4.188333333,4.325798577
-89.60158747,20.94879409,31095,2024,36,9,35.85714286,22.14285714,11.32857143,4.386,4.325798577
-89.60107248,20.94879409,31095,2024,35,34,39,23.28571429,3.714285714,4.738333333,4.302996139
-89.60107248,20.94879409,31095,2024,38,8,37.42857143,21.64285714,6.5,6.031428571,4.302996139
-89.60107248,20.94879409,31095,2024,37,28,37.21428571,23,2.985714286,4.188333333,4.302996139
-89.60107248,20.94879409,31095,2024,36,91,35.85714286,22.14285714,11.32857143,4.386,4.302996139
-89.60172694,20.94911596,31095,2024,35,11,39,23.28571429,3.714285714,4.738333333,4.299854607
-89.60172694,20.94911596,31095,2024,38,37,37.42857143,21.64285714,6.5,6.031428571,4.299854607
-89.60172694,20.94911596,31095,2024,36,0,35.85714286,22.14285714,11.32857143,4.386,4.299854607
-89.60172694,20.94911596,31095,2024,37,0,37.21428571,23,2.985714286,4.188333333,4.299854607
-89.6013031,20.94947243,31095,2024,35,9,39,23.28571429,3.714285714,4.738333333,4.245016045
-89.6013031,20.94947243,31095,2024,36,16,35.85714286,22.14285714,11.32857143,4.386,4.245016045
-89.6013031,20.94947243,31095,2024,37,22,37.21428571,23,2.985714286,4.188333333,4.245016045
-89.6013031,20.94947243,31095,2024,38,17,37.42857143,21.64285714,6.5,6.031428571,4.245016045
-89.59670598,20.9506073,31095,2024,35,0,39,23.28571429,3.714285714,4.738333333,3.9426298
-89.59670598,20.9506073,31095,2024,38,8,37.42857143,21.64285714,6.5,6.031428571,3.9426298
-89.59670598,20.9506073,31095,2024,37,27,37.21428571,23,2.985714286,4.188333333,3.9426298
-89.59670598,20.9506073,31095,2024,36,54,35.85714286,22.14285714,11.32857143,4.386,3.9426298
-89.59680254,20.95036053,31095,2024,35,2,39,23.28571429,3.714285714,4.738333333,3.971843165
-89.59680254,20.95036053,31095,2024,36,22,35.85714286,22.14285714,11.32857143,4.386,3.971843165
-89.59680254,20.95036053,31095,2024,37,14,37.21428571,23,2.985714286,4.188333333,3.971843165
-89.59680254,20.95036053,31095,2024,38,0,37.42857143,21.64285714,6.5,6.031428571,3.971843165
-89.59630901,20.95042491,31095,2024,35,10,39,23.28571429,3.714285714,4.738333333,3.947716274
-89.59630901,20.95042491,31095,2024,37,18,37.21428571,23,2.985714286,4.188333333,3.947716274
-89.59630901,20.95042491,31095,2024,38,2,37.42857143,21.64285714,6.5,6.031428571,3.947716274
-89.59630901,20.95042491,31095,2024,36,0,35.85714286,22.14285714,11.32857143,4.386,3.947716274
-89.5964163,20.9501245,31095,2024,35,0,39,23.28571429,3.714285714,4.738333333,3.982923097
-89.5964163,20.9501245,31095,2024,38,4,37.42857143,21.64285714,6.5,6.031428571,3.982923097
-89.5964163,20.9501245,31095,2024,37,26,37.21428571,23,2.985714286,4.188333333,3.982923097
-89.5964163,20.9501245,31095,2024,36,13,35.85714286,22.14285714,11.32857143,4.386,3.982923097
-89.59820191,20.95209302,31095,2024,35,12,39,23.28571429,3.714285714,4.738333333,3.84647166
-89.59820191,20.95209302,31095,2024,36,27,35.85714286,22.14285714,11.32857143,4.386,3.84647166
-89.59820191,20.95209302,31095,2024,37,12,37.21428571,23,2.985714286,4.188333333,3.84647166
-89.59820191,20.95209302,31095,2024,38,40,37.42857143,21.64285714,6.5,6.031428571,3.84647166
-89.5983092,20.95136346,31095,2024,35,46,39,23.28571429,3.714285714,4.738333333,3.925486851
-89.5983092,20.95136346,31095,2024,38,5,37.42857143,21.64285714,6.5,6.031428571,3.925486851
-89.5983092,20.95136346,31095,2024,37,24,37.21428571,23,2.985714286,4.188333333,3.925486851
-89.5983092,20.95136346,31095,2024,36,0,35.85714286,22.14285714,11.32857143,4.386,3.925486851
-89.59844868,20.95093431,31095,2024,35,0,39,23.28571429,3.714285714,4.738333333,3.975087133
-89.59844868,20.95093431,31095,2024,38,18,37.42857143,21.64285714,6.5,6.031428571,3.975087133
-89.59844868,20.95093431,31095,2024,37,11,37.21428571,23,2.985714286,4.188333333,3.975087133
-89.59844868,20.95093431,31095,2024,36,18,35.85714286,22.14285714,11.32857143,4.386,3.975087133
-89.59867096,20.95139885,31095,2024,35,51,39,23.28571429,3.714285714,4.738333333,3.936630547
-89.59867096,20.95139885,31095,2024,36,32,35.85714286,22.14285714,11.32857143,4.386,3.936630547
-89.59867096,20.95139885,31095,2024,38,0,37.42857143,21.64285714,6.5,6.031428571,3.936630547
-89.59867096,20.95139885,31095,2024,37,26,37.21428571,23,2.985714286,4.188333333,3.936630547
-89.60025723,20.95248491,31095,2024,35,6,39,23.28571429,3.714285714,4.738333333,3.89631531
-89.60025723,20.95248491,31095,2024,36,16,35.85714286,22.14285714,11.32857143,4.386,3.89631531
-89.60025723,20.95248491,31095,2024,38,36,37.42857143,21.64285714,6.5,6.031428571,3.89631531
-89.60036452,20.95193774,31095,2024,35,0,39,23.28571429,3.714285714,4.738333333,3.955823556
-89.60036452,20.95193774,31095,2024,37,25,37.21428571,23,2.985714286,4.188333333,3.955823556
-89.60036452,20.95193774,31095,2024,36,35,35.85714286,22.14285714,11.32857143,4.386,3.955823556
-89.60036452,20.95193774,31095,2024,38,0,37.42857143,21.64285714,6.5,6.031428571,3.955823556
-89.60049438,20.95267296,31095,2024,35,9,39,23.28571429,3.714285714,4.738333333,3.888624008
-89.60049438,20.95267296,31095,2024,36,0,35.85714286,22.14285714,11.32857143,4.386,3.888624008
-89.60049438,20.95267296,31095,2024,37,16,37.21428571,23,2.985714286,4.188333333,3.888624008
-89.60056305,20.95230865,31095,2024,35,58,39,23.28571429,3.714285714,4.738333333,3.928015952
-89.60056305,20.95230865,31095,2024,37,19,37.21428571,23,2.985714286,4.188333333,3.928015952
-89.60056305,20.95230865,31095,2024,36,23,35.85714286,22.14285714,11.32857143,4.386,3.928015952
-89.60056305,20.95230865,31095,2024,38,42,37.42857143,21.64285714,6.5,6.031428571,3.928015952
-89.60300374,20.95315014,31095,2024,35,19,39,23.28571429,3.714285714,4.738333333,3.967018555
-89.60300374,20.95315014,31095,2024,37,37,37.21428571,23,2.985714286,4.188333333,3.967018555
-89.60300374,20.95315014,31095,2024,38,10,37.42857143,21.64285714,6.5,6.031428571,3.967018555
-89.60300374,20.95315014,31095,2024,36,11,35.85714286,22.14285714,11.32857143,4.386,3.967018555
-89.60300374,20.9536544,31095,2024,35,61,39,23.28571429,3.714285714,4.738333333,3.918809322
-89.60300374,20.9536544,31095,2024,38,27,37.42857143,21.64285714,6.5,6.031428571,3.918809322
-89.60300374,20.9536544,31095,2024,36,12,35.85714286,22.14285714,11.32857143,4.386,3.918809322
-89.60300374,20.9536544,31095,2024,37,26,37.21428571,23,2.985714286,4.188333333,3.918809322
-89.60252094,20.95364367,31095,2024,35,0,39,23.28571429,3.714285714,4.738333333,3.894319523
-89.60252094,20.95364367,31095,2024,38,6,37.42857143,21.64285714,6.5,6.031428571,3.894319523
-89.60252094,20.95364367,31095,2024,37,19,37.21428571,23,2.985714286,4.188333333,3.894319523
-89.60252094,20.95364367,31095,2024,36,69,35.85714286,22.14285714,11.32857143,4.386,3.894319523
-89.6025424,20.95313941,31095,2024,35,2,39,23.28571429,3.714285714,4.738333333,3.943954961
-89.6025424,20.95313941,31095,2024,36,18,35.85714286,22.14285714,11.32857143,4.386,3.943954961
-89.6025424,20.95313941,31095,2024,37,49,37.21428571,23,2.985714286,4.188333333,3.943954961
-89.6025424,20.95313941,31095,2024,38,14,37.42857143,21.64285714,6.5,6.031428571,3.943954961
-89.60269276,20.95280676,31095,2024,35,21,39,23.28571429,3.714285714,4.738333333,3.983807483
-89.60269276,20.95280676,31095,2024,38,0,37.42857143,21.64285714,6.5,6.031428571,3.983807483
-89.60269276,20.95280676,31095,2024,37,26,37.21428571,23,2.985714286,4.188333333,3.983807483
-89.60269276,20.95280676,31095,2024,36,9,35.85714286,22.14285714,11.32857143,4.386,3.983807483
-89.60250092,20.9529171,31095,2024,38,11,37.42857143,21.64285714,6.5,6.031428571,3.963272439
-89.60250092,20.9529171,31095,2024,37,25,37.21428571,23,2.985714286,4.188333333,3.963272439
-89.60250092,20.9529171,31095,2024,36,0,35.85714286,22.14285714,11.32857143,4.386,3.963272439
-89.6016922,20.95275116,31095,2024,35,19,39,23.28571429,3.714285714,4.738333333,3.938606789
-89.6016922,20.95275116,31095,2024,38,8,37.42857143,21.64285714,6.5,6.031428571,3.938606789
-89.6016922,20.95275116,31095,2024,37,18,37.21428571,23,2.985714286,4.188333333,3.938606789
-89.6016922,20.95275116,31095,2024,36,37,35.85714286,22.14285714,11.32857143,4.386,3.938606789
-89.60173035,20.95271492,31095,2024,35,13,39,23.28571429,3.714285714,4.738333333,3.944037623
-89.60173035,20.95271492,31095,2024,36,18,35.85714286,22.14285714,11.32857143,4.386,3.944037623
-89.60173035,20.95271492,31095,2024,38,14,37.42857143,21.64285714,6.5,6.031428571,3.944037623
-89.60173035,20.95271492,31095,2024,37,24,37.21428571,23,2.985714286,4.188333333,3.944037623
-89.60191574,20.95400976,31095,2024,35,19,39,23.28571429,3.714285714,4.738333333,3.827630066
-89.60191574,20.95400976,31095,2024,38,0,37.42857143,21.64285714,6.5,6.031428571,3.827630066
-89.60191574,20.95400976,31095,2024,37,42,37.21428571,23,2.985714286,4.188333333,3.827630066
-89.60191574,20.95400976,31095,2024,36,14,35.85714286,22.14285714,11.32857143,4.386,3.827630066
-89.60111348,20.95411998,31095,2024,35,29,39,23.28571429,3.714285714,4.738333333,3.776209658
-89.60111348,20.95411998,31095,2024,36,0,35.85714286,22.14285714,11.32857143,4.386,3.776209658
-89.60111348,20.95411998,31095,2024,38,12,37.42857143,21.64285714,6.5,6.031428571,3.776209658
-89.60111348,20.95411998,31095,2024,37,16,37.21428571,23,2.985714286,4.188333333,3.776209658
-89.60087504,20.95486806,31095,2024,35,8,39,23.28571429,3.714285714,4.738333333,3.691421834
